Operation,Level,Operator,Time,Source,Terminal IP Address,Operation Object,Result,Details
Transparent transmission of MML commands,Risk,,"	25/11/2025 12:24:46 +03:00",MmlService,192.168.19.229,6084-UL_Madaba_Camp_West_O,Successful,"Function:[Configuration Management][MML Command]
MOD EUTRANINTERNFREQ:LOCALCELLID=2,DLEARFCN=1250,IDLEMLBUERELEASERATIO=0;"
Transparent transmission of MML commands,Risk,,"	25/11/2025 12:24:46 +03:00",MmlService,192.168.19.229,6084-UL_Madaba_Camp_West_O,Successful,"Function:[Configuration Management][MML Command]
MOD EUTRANINTERNFREQ:LOCALCELLID=2,DLEARFCN=325,IDLEMLBUERELEASERATIO=0;"
Transparent transmission of MML commands,Risk,,"	25/11/2025 12:24:45 +03:00",MmlService,192.168.19.229,6084-UL_Madaba_Camp_West_O,Successful,"Function:[Configuration Management][MML Command]
MOD EUTRANINTERNFREQ:LOCALCELLID=3,DLEARFCN=1250,IDLEMLBUERELEASERATIO=0;"
Transparent transmission of MML commands,Risk,,"	25/11/2025 12:24:44 +03:00",MmlService,192.168.19.229,6084-UL_Madaba_Camp_West_O,Successful,"Function:[Configuration Management][MML Command]
MOD EUTRANINTERNFREQ:LOCALCELLID=3,DLEARFCN=3749,IDLEMLBUERELEASERATIO=0;"
Transparent transmission of MML commands,Risk,,"	25/11/2025 12:24:44 +03:00",MmlService,192.168.19.229,6084-UL_Madaba_Camp_West_O,Successful,"Function:[Configuration Management][MML Command]
MOD EUTRANINTERNFREQ:LOCALCELLID=32,DLEARFCN=1850,IDLEMLBUERELEASERATIO=0;"
Transparent transmission of MML commands,Risk,,"	25/11/2025 12:24:43 +03:00",MmlService,192.168.19.229,6084-UL_Madaba_Camp_West_O,Successful,"Function:[Configuration Management][MML Command]
MOD EUTRANINTERNFREQ:LOCALCELLID=32,DLEARFCN=325,IDLEMLBUERELEASERATIO=0;"
Transparent transmission of MML commands,Risk,,"	25/11/2025 12:24:43 +03:00",MmlService,192.168.19.229,6084-UL_Madaba_Camp_West_O,Successful,"Function:[Configuration Management][MML Command]
MOD EUTRANINTERNFREQ:LOCALCELLID=73,DLEARFCN=350,IDLEMLBUERELEASERATIO=0;"
Transparent transmission of MML commands,Risk,,"	25/11/2025 12:24:42 +03:00",MmlService,192.168.19.229,6084-UL_Madaba_Camp_West_O,Successful,"Function:[Configuration Management][MML Command]
MOD EUTRANINTERNFREQ:LOCALCELLID=73,DLEARFCN=3749,IDLEMLBUERELEASERATIO=0;"
Download File,Minor,,"	25/11/2025 12:24:28 +03:00",OSSFileService,192.168.27.163,MML_Task_Result_EUTRANINTERFREQNCELL8_20251125_122426.txt,Successful,"Download and delete file, file name: MML_Task_Result_EUTRANINTERFREQNCELL8_20251125_122426.txt"
Stop Trace Task,Warning,,"	25/11/2025 12:24:26 +03:00",Fars Service,192.168.19.221,Trace Task Name:20251125_114534,Successful,"Function:[Trace Management][Task Management] 
NeType:BTS3900 LTE 
Trace Type:DL RSRP/RSRQ Monitoring 
Trace ID:154347 
Task Name:20251125_114534 
Creator:rawaa.alobaidat 
NE List:2330-LT_AbuAlia_Taqwa_Ave_PF_TASC 
Source:System 
Error Cause:N/A 
Remarks:
"
Stop Trace Task,Warning,,"	25/11/2025 12:24:26 +03:00",Fars Service,192.168.19.221,Trace Task Name:20251125_121247,Successful,"Function:[Trace Management][Task Management] 
NeType:BTS3900 
Trace Type:DL RSRP/RSRQ Monitoring 
Trace ID:154352 
Task Name:20251125_121247 
Creator:rawaa.alobaidat 
NE List:1340-UL_Mugherat_Ave_West_PF_O 
Source:System 
Error Cause:N/A 
Remarks:
"
Stop Trace Task,Warning,,"	25/11/2025 12:24:26 +03:00",Fars Service,192.168.19.221,Trace Task Name:20251125_114849,Successful,"Function:[Trace Management][Task Management] 
NeType:BTS3900 LTE 
Trace Type:DL RSRP/RSRQ Monitoring 
Trace ID:154348 
Task Name:20251125_114849 
Creator:rawaa.alobaidat 
NE List:2330-LT_AbuAlia_Taqwa_Ave_PF_TASC 
Source:System 
Error Cause:N/A 
Remarks:
"
Stop Trace Task,Warning,,"	25/11/2025 12:24:26 +03:00",Fars Service,192.168.19.221,Trace Task Name:20251125_120820,Successful,"Function:[Trace Management][Task Management] 
NeType:BTS3900 
Trace Type:DL RSRP/RSRQ Monitoring 
Trace ID:154351 
Task Name:20251125_120820 
Creator:rawaa.alobaidat 
NE List:4203-UL_Luqman_PE_Fiber_TASC_Relo_O 
Source:System 
Error Cause:N/A 
Remarks:
"
Create Trace Task,Minor,,"	25/11/2025 12:24:19 +03:00",Fars Service,192.168.19.221,Trace Task Name:20251125_122404,Successful,"Function:[Trace Management][Task Management] 
NeType:BTS3900 
Trace Type:DL RSRP/RSRQ Monitoring 
Trace ID:154353 
Task Name:20251125_122404 
Creator:rawaa.alobaidat 
NE List:4723-UL_Um_Naam_PC_Fiber_TASC 
Source:System 
Error Cause:N/A 
Remarks:
"
Update MAE Preference,Minor,,"	25/11/2025 12:23:59 +03:00",OSSFaceService,192.168.27.27,MAE Preference,Successful,"Update the interface Access.Topology.CellList's value to '{""columns"":[""0;96.86px;1"",""1;425.75px;1"",""2;127.74999904632568px;1"",""3;59.75px;1"",""4;434.7592582702637px;1"",""5;121.075px;1"",""6;284px;1"",""7;121.075px;1"",""8;335.6750030517578px;1"",""9;121.075px;1"",""10;344px;0""],""sortColumn"":{""id"":3,""sort"":null,""cid"":3}}'."
Create Task,Warning,,"	25/11/2025 12:23:59 +03:00",Integrated Task Management,192.168.27.163,Network Management,Successful,"The operation is authorized by user. 
The task type is MML Script and the task name is EUTRANINTERFREQNCELL8."
Upload File,Minor,,"	25/11/2025 12:23:51 +03:00",OSSFileService,192.168.27.163,EUTRANINTERFREQNCELL.txt,Successful,"Upload file, file name: EUTRANINTERFREQNCELL.txt"
query current activities,Minor,,"	25/11/2025 12:23:48 +03:00",OSSFaceService,192.168.27.27,query current activities,Successful,query current activities
Query the operator type,Minor,,"	25/11/2025 12:23:48 +03:00",NBIMgmtService,192.168.27.27,Obtain the operator type,Failed,Failed:Query the current operator type
Create Task,Warning,,"	25/11/2025 12:23:45 +03:00",Integrated Task Management,192.168.19.229,Network Management,Successful,"The operation is authorized by user. 
The task type is MML Script and the task name is EUTRANINTERNFREQ missing."
Upload File,Minor,,"	25/11/2025 12:23:39 +03:00",OSSFileService,192.168.19.229,EUTRANINTERNFREQ25-11-2025.txt,Successful,"Upload file, file name: EUTRANINTERNFREQ25-11-2025.txt"
Transparent transmission of MML commands,Risk,,"	25/11/2025 12:22:19 +03:00",MmlService,192.168.19.229,3321-UL_Taibeh_Karak_PF_EBand_TASC_O,Successful,"Function:[Configuration Management][MML Command]
MOD EUTRANINTERNFREQ:LOCALCELLID=1,DLEARFCN=325,IDLEMLBUERELEASERATIO=0;"
Transparent transmission of MML commands,Risk,,"	25/11/2025 12:22:18 +03:00",MmlService,192.168.19.229,3321-UL_Taibeh_Karak_PF_EBand_TASC_O,Successful,"Function:[Configuration Management][MML Command]
MOD EUTRANINTERNFREQ:LOCALCELLID=1,DLEARFCN=350,IDLEMLBUERELEASERATIO=40;"
Transparent transmission of MML commands,Risk,,"	25/11/2025 12:22:17 +03:00",MmlService,192.168.19.229,3321-UL_Taibeh_Karak_PF_EBand_TASC_O,Successful,"Function:[Configuration Management][MML Command]
MOD EUTRANINTERNFREQ:LOCALCELLID=1,DLEARFCN=3749,IDLEMLBUERELEASERATIO=0;"
Transparent transmission of MML commands,Risk,,"	25/11/2025 12:22:16 +03:00",MmlService,192.168.19.229,3321-UL_Taibeh_Karak_PF_EBand_TASC_O,Successful,"Function:[Configuration Management][MML Command]
MOD EUTRANINTERNFREQ:LOCALCELLID=31,DLEARFCN=1850,IDLEMLBUERELEASERATIO=90;"
Transparent transmission of MML commands,Risk,,"	25/11/2025 12:22:16 +03:00",MmlService,192.168.19.229,3321-UL_Taibeh_Karak_PF_EBand_TASC_O,Successful,"Function:[Configuration Management][MML Command]
MOD EUTRANINTERNFREQ:LOCALCELLID=31,DLEARFCN=325,IDLEMLBUERELEASERATIO=0;"
Transparent transmission of MML commands,Risk,,"	25/11/2025 12:22:15 +03:00",MmlService,192.168.19.229,3321-UL_Taibeh_Karak_PF_EBand_TASC_O,Successful,"Function:[Configuration Management][MML Command]
MOD EUTRANINTERNFREQ:LOCALCELLID=31,DLEARFCN=350,IDLEMLBUERELEASERATIO=10;"
Transparent transmission of MML commands,Risk,,"	25/11/2025 12:22:15 +03:00",MmlService,192.168.19.229,3321-UL_Taibeh_Karak_PF_EBand_TASC_O,Successful,"Function:[Configuration Management][MML Command]
MOD EUTRANINTERNFREQ:LOCALCELLID=71,DLEARFCN=1850,IDLEMLBUERELEASERATIO=50;"
Transparent transmission of MML commands,Risk,,"	25/11/2025 12:22:14 +03:00",MmlService,192.168.19.229,3321-UL_Taibeh_Karak_PF_EBand_TASC_O,Successful,"Function:[Configuration Management][MML Command]
MOD EUTRANINTERNFREQ:LOCALCELLID=71,DLEARFCN=325,IDLEMLBUERELEASERATIO=0;"
Transparent transmission of MML commands,Risk,,"	25/11/2025 12:22:13 +03:00",MmlService,192.168.19.229,3321-UL_Taibeh_Karak_PF_EBand_TASC_O,Successful,"Function:[Configuration Management][MML Command]
MOD EUTRANINTERNFREQ:LOCALCELLID=71,DLEARFCN=3749,IDLEMLBUERELEASERATIO=10;"
Unregister NE,Minor,,"	25/11/2025 12:22:13 +03:00",NMSMMLServer,10.119.29.69,RNC03,Successful,Function:[Northbound Interface][MML Interface]Success Interactive protocol is : TELNET
Send MML Command,Minor,,"	25/11/2025 12:22:13 +03:00",NMSMMLServer,10.119.29.69,RNC03,Successful,"Function:[Northbound Interface][MML Interface]LST OPTLOG:ST=2025&11&25&12&12&08,ET=2025&11&25&12&17&08; Interactive protocol is : TELNET"
Register NE,Minor,,"	25/11/2025 12:22:12 +03:00",NMSMMLServer,10.119.29.69,RNC03,Successful,Function:[Northbound Interface][MML Interface]Register NE Successfully Interactive protocol is : TELNET
Unregister NE,Minor,,"	25/11/2025 12:22:12 +03:00",NMSMMLServer,10.119.29.69,RNC01,Successful,Function:[Northbound Interface][MML Interface]Success Interactive protocol is : TELNET
Send MML Command,Minor,,"	25/11/2025 12:22:12 +03:00",NMSMMLServer,10.119.29.69,RNC01,Successful,"Function:[Northbound Interface][MML Interface]LST OPTLOG:ST=2025&11&25&12&12&06,ET=2025&11&25&12&17&06; Interactive protocol is : TELNET"
Register NE,Minor,,"	25/11/2025 12:22:12 +03:00",NMSMMLServer,10.119.29.69,RNC01,Successful,Function:[Northbound Interface][MML Interface]Register NE Successfully Interactive protocol is : TELNET
Transparent transmission of MML commands,Risk,,"	25/11/2025 12:21:35 +03:00",MmlService,192.168.19.229,1588-UL_Jawasreh_North_PE_Fiber_TASC_O,Successful,"Function:[Configuration Management][MML Command]
MOD EUTRANINTERNFREQ:LOCALCELLID=1,DLEARFCN=325,IDLEMLBUERELEASERATIO=10;"
Transparent transmission of MML commands,Risk,,"	25/11/2025 12:21:35 +03:00",MmlService,192.168.19.229,1588-UL_Jawasreh_North_PE_Fiber_TASC_O,Successful,"Function:[Configuration Management][MML Command]
MOD EUTRANINTERNFREQ:LOCALCELLID=1,DLEARFCN=3749,IDLEMLBUERELEASERATIO=0;"
Transparent transmission of MML commands,Risk,,"	25/11/2025 12:21:34 +03:00",MmlService,192.168.19.229,1588-UL_Jawasreh_North_PE_Fiber_TASC_O,Successful,"Function:[Configuration Management][MML Command]
MOD EUTRANINTERNFREQ:LOCALCELLID=2,DLEARFCN=325,IDLEMLBUERELEASERATIO=5;"
Transparent transmission of MML commands,Risk,,"	25/11/2025 12:21:33 +03:00",MmlService,192.168.19.229,1588-UL_Jawasreh_North_PE_Fiber_TASC_O,Successful,"Function:[Configuration Management][MML Command]
MOD EUTRANINTERNFREQ:LOCALCELLID=2,DLEARFCN=3749,IDLEMLBUERELEASERATIO=0;"
Transparent transmission of MML commands,Risk,,"	25/11/2025 12:21:33 +03:00",MmlService,192.168.19.229,1588-UL_Jawasreh_North_PE_Fiber_TASC_O,Successful,"Function:[Configuration Management][MML Command]
MOD EUTRANINTERNFREQ:LOCALCELLID=3,DLEARFCN=325,IDLEMLBUERELEASERATIO=0;"
Transparent transmission of MML commands,Risk,,"	25/11/2025 12:21:32 +03:00",MmlService,192.168.19.229,1588-UL_Jawasreh_North_PE_Fiber_TASC_O,Successful,"Function:[Configuration Management][MML Command]
MOD EUTRANINTERNFREQ:LOCALCELLID=3,DLEARFCN=3749,IDLEMLBUERELEASERATIO=0;"
Transparent transmission of MML commands,Risk,,"	25/11/2025 12:21:31 +03:00",MmlService,192.168.19.229,1588-UL_Jawasreh_North_PE_Fiber_TASC_O,Successful,"Function:[Configuration Management][MML Command]
MOD EUTRANINTERNFREQ:LOCALCELLID=31,DLEARFCN=1850,IDLEMLBUERELEASERATIO=85;"
Transparent transmission of MML commands,Risk,,"	25/11/2025 12:21:31 +03:00",MmlService,192.168.19.229,1588-UL_Jawasreh_North_PE_Fiber_TASC_O,Successful,"Function:[Configuration Management][MML Command]
MOD EUTRANINTERNFREQ:LOCALCELLID=31,DLEARFCN=325,IDLEMLBUERELEASERATIO=15;"
Transparent transmission of MML commands,Risk,,"	25/11/2025 12:21:30 +03:00",MmlService,192.168.19.229,1588-UL_Jawasreh_North_PE_Fiber_TASC_O,Successful,"Function:[Configuration Management][MML Command]
MOD EUTRANINTERNFREQ:LOCALCELLID=32,DLEARFCN=1850,IDLEMLBUERELEASERATIO=95;"
Transparent transmission of MML commands,Risk,,"	25/11/2025 12:21:29 +03:00",MmlService,192.168.19.229,1588-UL_Jawasreh_North_PE_Fiber_TASC_O,Successful,"Function:[Configuration Management][MML Command]
MOD EUTRANINTERNFREQ:LOCALCELLID=32,DLEARFCN=325,IDLEMLBUERELEASERATIO=5;"
Transparent transmission of MML commands,Risk,,"	25/11/2025 12:21:28 +03:00",MmlService,192.168.19.229,1588-UL_Jawasreh_North_PE_Fiber_TASC_O,Successful,"Function:[Configuration Management][MML Command]
MOD EUTRANINTERNFREQ:LOCALCELLID=33,DLEARFCN=1850,IDLEMLBUERELEASERATIO=85;"
Transparent transmission of MML commands,Risk,,"	25/11/2025 12:21:27 +03:00",MmlService,192.168.19.229,1588-UL_Jawasreh_North_PE_Fiber_TASC_O,Successful,"Function:[Configuration Management][MML Command]
MOD EUTRANINTERNFREQ:LOCALCELLID=33,DLEARFCN=325,IDLEMLBUERELEASERATIO=15;"
Transparent transmission of MML commands,Risk,,"	25/11/2025 12:21:26 +03:00",MmlService,192.168.19.229,1588-UL_Jawasreh_North_PE_Fiber_TASC_O,Successful,"Function:[Configuration Management][MML Command]
MOD EUTRANINTERNFREQ:LOCALCELLID=71,DLEARFCN=1850,IDLEMLBUERELEASERATIO=20;"
Transparent transmission of MML commands,Risk,,"	25/11/2025 12:21:25 +03:00",MmlService,192.168.19.229,1588-UL_Jawasreh_North_PE_Fiber_TASC_O,Successful,"Function:[Configuration Management][MML Command]
MOD EUTRANINTERNFREQ:LOCALCELLID=71,DLEARFCN=3749,IDLEMLBUERELEASERATIO=10;"
Transparent transmission of MML commands,Risk,,"	25/11/2025 12:21:25 +03:00",MmlService,192.168.19.229,1588-UL_Jawasreh_North_PE_Fiber_TASC_O,Successful,"Function:[Configuration Management][MML Command]
MOD EUTRANINTERNFREQ:LOCALCELLID=72,DLEARFCN=1850,IDLEMLBUERELEASERATIO=35;"
Transparent transmission of MML commands,Risk,,"	25/11/2025 12:21:24 +03:00",MmlService,192.168.19.229,1588-UL_Jawasreh_North_PE_Fiber_TASC_O,Successful,"Function:[Configuration Management][MML Command]
MOD EUTRANINTERNFREQ:LOCALCELLID=72,DLEARFCN=3749,IDLEMLBUERELEASERATIO=5;"
Transparent transmission of MML commands,Risk,,"	25/11/2025 12:21:24 +03:00",MmlService,192.168.19.229,1588-UL_Jawasreh_North_PE_Fiber_TASC_O,Successful,"Function:[Configuration Management][MML Command]
MOD EUTRANINTERNFREQ:LOCALCELLID=73,DLEARFCN=1850,IDLEMLBUERELEASERATIO=70;"
Transparent transmission of MML commands,Risk,,"	25/11/2025 12:21:23 +03:00",MmlService,192.168.19.229,1588-UL_Jawasreh_North_PE_Fiber_TASC_O,Successful,"Function:[Configuration Management][MML Command]
MOD EUTRANINTERNFREQ:LOCALCELLID=73,DLEARFCN=3749,IDLEMLBUERELEASERATIO=0;"
Upload File,Minor,,"	25/11/2025 12:21:18 +03:00",OSSFileService,192.168.27.163,EUTRANINTRAFREQNCELL.txt,Successful,"Upload file, file name: EUTRANINTRAFREQNCELL.txt"
query current activities,Minor,,"	25/11/2025 12:21:13 +03:00",OSSFaceService,192.168.19.229,query current activities,Successful,query current activities
Query the operator type,Minor,,"	25/11/2025 12:21:12 +03:00",NBIMgmtService,192.168.19.229,Obtain the operator type,Failed,Failed:Query the current operator type
Upload File,Minor,,"	25/11/2025 12:19:51 +03:00",OSSFileService,192.168.27.163,EUTRANINTRAFREQNCELL.txt,Successful,"Upload file, file name: EUTRANINTRAFREQNCELL.txt"
Send Email,Warning,,"	25/11/2025 12:18:00 +03:00",ScriptModuleService,172.28.129.4,Network Management,Successful,Sender:.
Save Topology View,Minor,,"	25/11/2025 12:16:46 +03:00",Topology Management,192.168.19.98,Topology Management,Successful,"Save node positions in the topology view.
Node quantity: 1
Nodes: 5066-UL_Farah_New_Hospital_PE_Fiber_IBS_Zain_O"
LCM/CSM Performance Report,Warning,,"	25/11/2025 12:15:55 +03:00",VNFM,10.253.100.107,OSS,Successful,Operation success
Unregister NE,Minor,,"	25/11/2025 12:15:53 +03:00",NMSMMLServer,10.119.29.69,RNC04,Successful,Function:[Northbound Interface][MML Interface]Success Interactive protocol is : TELNET
Send MML Command,Minor,,"	25/11/2025 12:15:50 +03:00",NMSMMLServer,10.119.29.69,RNC04,Successful,"Function:[Northbound Interface][MML Interface]LST OPTLOG:ST=2025&11&25&12&05&45,ET=2025&11&25&12&10&45; Interactive protocol is : TELNET"
Register NE,Minor,,"	25/11/2025 12:15:49 +03:00",NMSMMLServer,10.119.29.69,RNC04,Successful,Function:[Northbound Interface][MML Interface]Register NE Successfully Interactive protocol is : TELNET
LCM/CSM Performance Report,Warning,,"	25/11/2025 12:15:26 +03:00",VNFM,10.253.124.166,OSS,Successful,Operation success
Subscribe Result,Warning,,"	25/11/2025 12:13:43 +03:00",Fars Service,192.168.19.221,Trace Task Name:20251125_121247,Successful,"Function:[Trace Management][Subscribe] 
NeType:BTS3900 
Trace Type:DL RSRP/RSRQ Monitoring 
Trace ID:154352 
Task Name:20251125_121247 
Creator:rawaa.alobaidat 
NE List:1340-UL_Mugherat_Ave_West_PF_O 
Source:System 
Error Cause:N/A 
Remarks:
"
Create Trace Task,Minor,,"	25/11/2025 12:13:01 +03:00",Fars Service,192.168.19.221,Trace Task Name:20251125_121247,Successful,"Function:[Trace Management][Task Management] 
NeType:BTS3900 
Trace Type:DL RSRP/RSRQ Monitoring 
Trace ID:154352 
Task Name:20251125_121247 
Creator:rawaa.alobaidat 
NE List:1340-UL_Mugherat_Ave_West_PF_O 
Source:System 
Error Cause:N/A 
Remarks:
"
Transparent transmission of MML commands,Risk,,"	25/11/2025 12:09:32 +03:00",MmlService,192.168.27.31,3408-UL_Deir_Alla_PB_Fiber_TASC,Successful,"Function:[Configuration Management][MML Command]
MOD RETTILT:RETCLASS=RET,OPMODE=DEVICENO,DEVICENO=33,TILT=30;"
Subscribe Result,Warning,,"	25/11/2025 12:09:13 +03:00",Fars Service,192.168.19.221,Trace Task Name:20251125_120820,Successful,"Function:[Trace Management][Subscribe] 
NeType:BTS3900 
Trace Type:DL RSRP/RSRQ Monitoring 
Trace ID:154351 
Task Name:20251125_120820 
Creator:rawaa.alobaidat 
NE List:4203-UL_Luqman_PE_Fiber_TASC_Relo_O 
Source:System 
Error Cause:N/A 
Remarks:
"
Update MAE Preference,Minor,,"	25/11/2025 12:08:46 +03:00",OSSFaceService,192.168.19.98,MAE Preference,Successful,"Update the interface Access.Topology.CellList's value to '{""columns"":[""0;103.74px;1"",""1;339px;1"",""2;99.75347137451172px;1"",""3;94.75347137451172px;1"",""4;377px;1"",""5;176.0104160308838px;1"",""6;132.0104160308838px;1"",""7;129.675px;1"",""8;184px;1"",""9;273px;1"",""10;515px;0""],""sortColumn"":{""id"":3,""sort"":null,""cid"":3}}'."
query current activities,Minor,,"	25/11/2025 12:08:45 +03:00",OSSFaceService,192.168.19.98,query current activities,Successful,query current activities
Query the operator type,Minor,,"	25/11/2025 12:08:45 +03:00",NBIMgmtService,192.168.19.98,Obtain the operator type,Failed,Failed:Query the current operator type
Transparent transmission of MML commands,Minor,,"	25/11/2025 12:08:42 +03:00",MmlService,192.168.27.31,3408-UL_Deir_Alla_PB_Fiber_TASC,Successful,"Function:[Configuration Management][MML Command]
DSP RETSUBUNIT:;"
Send Email,Warning,,"	25/11/2025 12:08:41 +03:00",ScriptModuleService,172.28.129.4,Network Management,Successful,Sender:one Hours Huawei Outages.
query current activities,Minor,,"	25/11/2025 12:08:35 +03:00",OSSFaceService,192.168.27.31,query current activities,Successful,query current activities
Query the operator type,Minor,,"	25/11/2025 12:08:34 +03:00",NBIMgmtService,192.168.27.31,Obtain the operator type,Failed,Failed:Query the current operator type
Create Trace Task,Minor,,"	25/11/2025 12:08:33 +03:00",Fars Service,192.168.19.221,Trace Task Name:20251125_120820,Successful,"Function:[Trace Management][Task Management] 
NeType:BTS3900 
Trace Type:DL RSRP/RSRQ Monitoring 
Trace ID:154351 
Task Name:20251125_120820 
Creator:rawaa.alobaidat 
NE List:4203-UL_Luqman_PE_Fiber_TASC_Relo_O 
Source:System 
Error Cause:N/A 
Remarks:
"
Query Trace Server Ftp Information,Minor,,"	25/11/2025 12:07:43 +03:00",Data Collection,10.119.10.104,OSS,Successful,"Function: [Data Collection Management][Basic Information Collection]
Query Trace Server Ftp Information Successful"
